_SHARE_ENTITY_URN,_ORGANIZATION_ENTITY_URN,ENGAGEMENT,SHARE_COUNT,CLICK_COUNT,LIKE_COUNT,IMPRESSION_COUNT,COMMENT_COUNT,_FIVETRAN_ID,_FIVETRAN_SYNCED
urn:li:share:6978069067085594624,urn:li:organization:25736,0.03517915309,3,19,32,1535,0,LpbpE6QTMyCwcWW2mCiR+MKyFyI=,2023-04-04
urn:li:share:6982671010235908097,urn:li:organizationBrand:28978119,0.08695652174,0,4,4,92,0,jJ5uHHIUnqit9nCy745lQ5PKCNY=,2023-04-04
urn:li:share:6989194071483314176,urn:li:organizationBrand:28978119,0.04166666667,0,1,4,120,0,CKi8SRxu9o+A8pYNFUqbooAorg0=,2023-04-04
urn:li:share:7006965880609800192,urn:li:organization:25736,0.04233983287,4,44,29,1795,0,FaE27Up0GW8M8IaXVIA8oLQUaKw=,2023-04-04
urn:li:share:6922861771477143552,urn:li:organizationBrand:25736,0.05490734386,3,45,33,1457,0,K+OI4El2M1+8s4NYQZyP8FsEx1s=,2023-04-04
urn:li:share:6922861771477143552,urn:li:organization:25736,0.05490734386,3,45,33,1457,0,ZLawnXFOHqfmA6LvwjQqWAMy6AI=,2023-04-04
urn:li:share:6935575448038883328,urn:li:organizationBrand:28981048,0.05154639175,1,8,6,291,0,9BKPdnjA1FbaHXCS+aiBrokfGJU=,2023-04-04
urn:li:share:6938548622984683520,urn:li:organization:37930,0.03543913713,3,9,12,649,1,Pfumb7HcoPo7ju3rGEcEXydV/wY=,2023-04-04
urn:li:share:6938505841989877761,urn:li:organization:25736,0.02709359606,1,4,17,812,0,+M8+K3zCBGDJ9U/gZZcmniha5hY=,2023-04-04
urn:li:share:6947564570219597824,urn:li:organizationBrand:28981048,0.0663507109,0,14,14,422,0,H1GBYZzkAplYWNnaWRi510F8lto=,2023-04-04
urn:li:share:6927316198099480577,urn:li:organization:10043,0.01628664495,1,4,5,614,0,F4kWpk6/d1EssSxOkbjOKHwgflI=,2023-04-04
urn:li:share:6975060849472270336,urn:li:organization:10043,0.03169642857,2,48,66,4480,10,Zai/W/40L+Hjt/Q9ma17/hmrFSQ=,2023-04-04
urn:li:share:6952592836898811904,urn:li:organization:10043,0.2099447514,15,7,16,181,1,+gI4vM6dq5kWJF/BZ8vTn28+Ml8=,2023-04-04
urn:li:share:6925791020093767680,urn:li:organization:10043,0.02953953084,3,14,17,1151,0,jYogm3kmAsCV2JSMDqvyC+G0UjE=,2023-04-04
urn:li:share:6981357128355635201,urn:li:organization:10043,0.04228707564,1,43,28,1679,0,Xlz0t5fBSZN/koyLcbY26DBOLg0=,2023-04-04
urn:li:share:6947926704669552644,urn:li:organization:10043,0.05078436586,5,87,92,3761,7,hSc21/jyNyDYBqoe0/mTKohD6rY=,2023-04-04
urn:li:share:6995731945619943424,urn:li:organization:10043,0.03967797585,4,73,61,3478,1,nFJPptcck9hGfDbX8vnuZBqvlo0=,2023-04-04
urn:li:share:6998646136731299841,urn:li:organization:10043,0.01425356339,1,7,11,1333,0,R3YzIHiMa/dqmxN+pmSuvH+3Kpk=,2023-04-04
urn:li:share:6918167560962080768,urn:li:organization:10043,0.0300245098,6,27,16,1632,0,nR98gy7RH3v2jztTpIbscs8xvv0=,2023-04-04
urn:li:share:6973618526355931136,urn:li:organization:10043,0.04009661836,2,34,46,2070,1,//5S9Qws3Um8HnsrQmf9hchkENs=,2023-04-04
urn:li:share:6937372355409166336,urn:li:organization:10043,0.05165496489,7,130,68,3988,2,Uvlk+GJk0yZ7cIQ9yxe7V5HIi6c=,2023-04-04
urn:li:share:6960942660845019136,urn:li:organization:10043,0.02186878728,1,7,15,1006,0,PwNgFdihsvSNoSTtbGDY0hAvJpE=,2023-04-04
urn:li:share:6958436437574733824,urn:li:organization:10043,0.3333333333,0,0,3,9,0,agnLjuCLJQVtQZhnbDSS22QnqXY=,2023-04-04
urn:li:share:6983093965218607105,urn:li:organization:10043,0.03247970019,1,9,42,1601,0,o1BvbCYNERvYwwmk06nEp0ULjIw=,2023-04-04
urn:li:share:6943185802000551937,urn:li:organization:10043,0.02134927412,2,10,14,1171,0,HOAI6yfdQ5P6Rc6/qp2avPYf4C0=,2023-04-04
urn:li:share:6950086495332417536,urn:li:organization:10043,0.02943650126,1,12,21,1189,0,1yVklqa/CiBLAs/ZTGDlbtNEHdU=,2023-04-04
urn:li:share:6983720071126822912,urn:li:organization:10043,0.09375,6,6,17,288,0,iYrdvVaYXL8V6sWY2juiCp1cvjM=,2023-04-04
urn:li:share:6926991215431221249,urn:li:organization:10043,0.03927068724,8,37,67,2852,0,9hpg0oLSPmVJVDoEUDLzdwbGnSE=,2023-04-04
urn:li:share:6967850530467459072,urn:li:organization:10043,0.03127383677,4,19,18,1311,0,pyLW+tjR9oKAGD+l1OiF1/SSz10=,2023-04-04
urn:li:share:6981297857106513920,urn:li:organization:10043,0.03760114231,5,43,31,2101,0,wwFRPSYEg48BcEO1qgLUFemRQWg=,2023-04-04
urn:li:share:6980828943155150848,urn:li:organization:10043,0.03080939948,3,13,43,1915,0,koYlXQsLML6PRajxCQoLve3zCGA=,2023-04-04
urn:li:share:6955129644731834368,urn:li:organization:10043,0.03946415641,9,39,63,2762,0,fjxsRXkmUNVSBi2bidNXZOisSRM=,2023-04-04
urn:li:share:6920702700862992384,urn:li:organization:10043,0.04261363636,20,49,82,3520,1,+wAj7i2CogWHbUoVkcRRMYB/G3A=,2023-04-04
urn:li:share:6971143438268317696,urn:li:organization:10043,0.1673931997,38,71,85,1147,0,f853R4TZIVfVqdCOqmjF8NLHg74=,2023-04-04
urn:li:share:6974275352776892416,urn:li:organization:10043,0.1904761905,9,0,22,168,1,GHfcp3W5Fv0OqZJawMnw8UdGdOs=,2023-04-04
urn:li:share:6929822426537099264,urn:li:organization:10043,0.05515405097,7,159,125,5258,0,6nKThS7t0RsjdhlvH10IoiY+2qU=,2023-04-04
urn:li:share:6958417415403634688,urn:li:organization:10043,1.5,0,0,12,8,0,WEvafeRhVPDxZpFCZotMqL3vcc8=,2023-04-04
urn:li:share:6925856463923884032,urn:li:organization:10043,0.4285714286,0,0,2,7,0,nkHLXd4dHE7ZzM/WQ3vGhwyUbsw=,2023-04-04
urn:li:share:6985554838575083520,urn:li:organization:10043,0.01791713326,1,19,12,1786,0,PlCcxQQSO+RxFyQXXPeVmTYXdfs=,2023-04-04
urn:li:share:6991730705177202688,urn:li:organization:10043,0.04250891795,8,53,81,3364,1,5080V1rHYSTRIOw/WjOBqCshk0Y=,2023-04-04
urn:li:share:6924703817255063553,urn:li:organization:10043,0.06058221873,15,12,52,1271,0,byx6+IyrWWFEDo2DsaRXw4ffTfU=,2023-04-04
urn:li:share:7006626049224577024,urn:li:organization:10043,0.02198852772,1,7,15,1046,0,BLERu5DKcjlvV7sUw0tvwcCa004=,2023-04-04
urn:li:share:7005954482937217024,urn:li:organization:10043,0.02709069494,2,8,13,849,0,oBNsRncQoGu/2d9NQzCXk/rP9QU=,2023-04-04
urn:li:share:6962739561932226560,urn:li:organization:10043,0.01826484018,0,12,12,1314,0,rKpBLdIy74LMVK1AK0IL7Hmpov0=,2023-04-04
urn:li:share:6942929014332260352,urn:li:organization:10043,0.02887788779,3,14,18,1212,0,jhWGMxcco+eAburpPhFSe9cnDKw=,2023-04-04
urn:li:share:6919615440734289920,urn:li:organization:10043,0.03718768158,3,47,78,3442,0,4hv3Or+ppYbMORs+tJjoo/oqPuU=,2023-04-04
urn:li:share:6989209043416334336,urn:li:organization:10043,0.06756529065,0,125,222,5935,51,TXvIGM5MTlJC/FhetqqKPs7D/5k=,2023-04-04
urn:li:share:6944650565515706369,urn:li:organization:10043,0.02639296188,4,13,19,1364,0,l7XH/8CBkmQTeHSJfx5WS3weBdA=,2023-04-04
urn:li:share:7009518034621009920,urn:li:organization:10043,0.04113578449,10,92,126,5494,0,OFb6MUo6NENOldBq71Q8SPmGd0E=,2023-04-04
urn:li:share:6974290444931280896,urn:li:organization:10043,0.2850877193,12,15,38,228,0,Q3LaZ+IgXsijMl53U1aBB2rDY50=,2023-04-04
urn:li:share:6995452358587539456,urn:li:organization:10043,0.03921568627,1,59,38,2499,0,L5qb4mIti15lEyws0B+C9WLn4FM=,2023-04-04
urn:li:share:6928327853998579714,urn:li:organization:10043,0.015625,0,10,11,1344,0,CWZh/UooypC816NUKs/0bmQXEx4=,2023-04-04
urn:li:share:6952683452785725440,urn:li:organization:10043,0.03826530612,2,29,28,1568,1,q1jrFLTBRQpZL189QZIrWS05CGw=,2023-04-04
urn:li:share:6944997475699081216,urn:li:organization:10043,0.03074670571,7,10,24,1366,1,Jdpqu5XJA0QdCRSqna97kbXGhZY=,2023-04-04
urn:li:share:6992878583245352960,urn:li:organization:10043,0.01971522453,1,13,23,1826,0,2jiuHtHY71QMIYWimBqbw26k+b0=,2023-04-04
urn:li:share:6980126421750878208,urn:li:organization:10043,0.03127171647,9,28,52,2878,0,6yY8k8OLLNTs1LD/FmSYLJU7KtU=,2023-04-04
urn:li:share:6986974036505362432,urn:li:organization:10043,0.2840909091,7,15,29,176,0,0My8Pd+6FbBxaFBx3DcZqcE5kB4=,2023-04-04
urn:li:share:6958768465604210688,urn:li:organization:10043,0.04268846503,3,17,27,1101,1,chxkfVqbQQpe2qCw95eHMvcXI2U=,2023-04-04
urn:li:share:6999015889530499073,urn:li:organization:10043,0.03176425564,4,35,44,2613,0,IzqczUgwuJcpqNKr9vHkRxp9ISM=,2023-04-04
urn:li:share:6986642009289629696,urn:li:organization:10043,0.02702702703,5,14,20,1406,0,Pcb8qWMlOhNiWDabfh0DojCYsYY=,2023-04-04
urn:li:share:6957681190686359552,urn:li:organization:10043,0.09178082192,1,132,68,2190,0,lyeXibYNVUGaWeXs0Y2MMTh/dWQ=,2023-04-04
urn:li:share:6937735111761149952,urn:li:organization:10043,0.02861230329,6,20,14,1398,0,P8aiN4Qg0AlidnRmF/1i7QhIsKk=,2023-04-04
urn:li:share:6988846602668957696,urn:li:organization:10043,0.0244596132,3,23,17,1758,0,ew2VUTECfMja/tqckBeHmaALB3E=,2023-04-04
urn:li:share:6935198248206839809,urn:li:organization:10043,0.03227485685,7,26,29,1921,0,VlzXNo9dk0mRvPFTv/p+B876cjE=,2023-04-04
urn:li:share:6959984911248236544,urn:li:organization:10043,0.02428256071,2,9,11,906,0,qSgR7gtBU0r1heH22vPqRCjaMlw=,2023-04-04
urn:li:share:6972916778964307968,urn:li:organization:10043,0.03618134263,5,26,52,2294,0,9Cw6L6zccDnYabY5VIp7163nNfA=,2023-04-04
urn:li:share:6952970257456148480,urn:li:organization:10043,0.02777777778,6,10,27,1476,0,cgJFeeIJQKku/XfTQ1GL5qGevzM=,2023-04-04
urn:li:share:7000842231083388928,urn:li:organization:10043,0.03402578797,10,38,46,2792,2,ds7ufvN5w8gzNtnzudiodmd22Q8=,2023-04-04
urn:li:share:6948606653835460608,urn:li:organization:10043,0.02569686411,1,37,22,2296,1,gv5dnRU9BN4y/XVJwhdAuUwsA9s=,2023-04-04
urn:li:share:6960263052109783040,urn:li:organization:10043,0.0997391758,5,687,264,9585,2,Cog6zNgFiLiKSU9it4E8pIYT5/4=,2023-04-04
urn:li:share:6922514633324961792,urn:li:organization:10043,0.03061868687,3,34,60,3168,0,baw7uB2nwdZ6HgNwxp/G+XtOpCI=,2023-04-04
urn:li:share:6989240175918759936,urn:li:organization:10043,1,0,0,2,4,0,uRvXfLZJklbPwyusXA/APVSyO6w=,2023-04-04
urn:li:share:6983833586873364480,urn:li:organization:10043,0.02843216897,2,14,18,1231,2,mWguolcPJRvImTio2Q5p0m5p5m8=,2023-04-04
urn:li:share:6991383428361334784,urn:li:organization:10043,0.02350030921,2,17,19,1617,0,ZXoWd4HqKNxfAhxh8k9125hOmD4=,2023-04-04
urn:li:share:7005894014390460416,urn:li:organization:10043,0.03869246164,5,21,32,1499,1,SplQqQLxrAI9W7NvpxZDWw8XgIM=,2023-04-04
urn:li:share:6966076350726098944,urn:li:organization:10043,0.05131379832,10,148,214,7269,1,trYm4LamQVeEvjzjhUx4dFPgvy8=,2023-04-04
urn:li:share:6942808358697517056,urn:li:organization:10043,0.03774276292,2,42,57,2729,1,+sbgveYTNA3NsFe8EZhKuB3X2Q8=,2023-04-04
urn:li:share:6984105349670723584,urn:li:organization:10043,0.03596781827,4,49,23,2113,1,ly5phWT/aXPPgCRBYHbhFOfR9K4=,2023-04-04
urn:li:share:6940996491855499266,urn:li:organization:10043,0.02758132956,0,25,14,1414,2,u8Q3CCAM7KKaLwfCHLC3i4x7ONw=,2023-04-04
urn:li:share:6977944746035986433,urn:li:organization:10043,0.02875215641,2,23,25,1739,0,ZtXR9KbewO561kOHUFp3f4qwxRE=,2023-04-04
urn:li:share:6962392395892097024,urn:li:organization:10043,0.02478231748,2,16,19,1493,0,ITUSrXjXjoJKSgZZww6zyFtnyNE=,2023-04-04
urn:li:share:6922937070961238016,urn:li:organization:10043,0.05472233482,18,57,61,2467,0,vGS4dvBtWWY7bDLHzQMSL820ZFI=,2023-04-04
urn:li:share:6994282592917225472,urn:li:organization:10043,0.02290889718,2,18,23,1877,0,RrijoNSrKWUhUHAjG9wTp3SYGEo=,2023-04-04
urn:li:share:6968582856847601664,urn:li:organization:10043,0.04931321774,5,138,75,4441,1,q4K2/UPLPJqLPqHCiDy1zV/DMMg=,2023-04-04
urn:li:share:6963162841604395008,urn:li:organization:10043,0.02008032129,1,6,18,1245,0,50t42g5xXIoTIrR5XC0nrR64e+s=,2023-04-04
urn:li:share:6950048195636772864,urn:li:organization:10043,0.3333333333,0,0,4,12,0,rH2XSmwjOyQ/vKJCIPRgWLPz9Fw=,2023-04-04
urn:li:share:6950441470856175616,urn:li:organization:10043,1.666666667,0,0,14,9,0,WReCfbUZZeRPrQz3VFs8wexDQ7Y=,2023-04-04
urn:li:share:6947178029399842816,urn:li:organization:10043,7,0,0,7,1,0,perZF8ICQBNT30n7VOCXAYwJZ54=,2023-04-04
urn:li:share:6947190254328029185,urn:li:organization:10043,2.5,0,0,5,2,0,v9T7+iaUZAGWlNnIZIXEW244A1o=,2023-04-04
urn:li:share:6988144081524707328,urn:li:organization:10043,0.04343275772,1,114,50,3822,2,PC77bSHi4TnAJfB27GJdUaIkXlg=,2023-04-04
urn:li:share:6931951652379799552,urn:li:organization:10043,0.04098360656,6,56,78,3416,0,+BXrPSaLSEAesr0gcNKyI9qdono=,2023-04-04
urn:li:share:6925856259237638144,urn:li:organization:10043,0.8888888889,0,0,8,9,0,XSSSCemu1CylunQsxanfyzRajOU=,2023-04-04
urn:li:share:6943563539110359041,urn:li:organization:10043,0.02652329749,2,18,17,1395,0,+vJ0/utLHbicqDXM+CYqMHuUSF4=,2023-04-04
urn:li:share:6983486610499678208,urn:li:organization:10043,0.03527168732,4,21,48,2098,1,dYtpBh2ybZLMPAq+sAiBTwEqaBQ=,2023-04-04
urn:li:share:6996468422226178048,urn:li:organization:10043,0.2661071659,7,1896,157,7745,1,E6/bAsr9INHV9aGa5LPm+tdFRE8=,2023-04-04
urn:li:share:7006981110345719810,urn:li:organization:10043,0.03612012987,4,32,56,2464,0,WdScGNzt4vyBbG9hyJ+S/3CR4aQ=,2023-04-04
urn:li:share:7002995043175215104,urn:li:organization:10043,0.03652441369,5,46,44,2601,0,RsyIXUBC+N36E8eQYsQI/600W5k=,2023-04-04
urn:li:share:6934208889420730368,urn:li:organization:10043,0.04444444444,1,3,2,135,0,tmrTNyZlygm8i6dWaqeWp0rb1NI=,2023-04-04
urn:li:share:6921789730753761280,urn:li:organization:10043,0.01973684211,2,8,8,912,0,7e1nJjWm9EJQQ/GSY9VahZMtCNk=,2023-04-04
urn:li:share:6954782203935420417,urn:li:organization:10043,0.02666666667,2,11,9,825,0,EcCZ3EII9rVNoH45uE5JnXM3xwk=,2023-04-04
urn:li:share:7000427962135191552,urn:li:organization:10043,0.03248924988,10,54,72,4186,0,qV4J0w+dWI2zrxthmedWAdyF1jI=,2023-04-04
urn:li:share:6930494325474676736,urn:li:organization:10043,0.02972749794,3,12,20,1211,1,Jk1dL54Ey1ihr7bvVFI3wrH74TQ=,2023-04-04
urn:li:share:6947171903585349632,urn:li:organization:10043,0.02148302148,1,9,20,1443,0,gH9s1FlSRFnxQskWt4o3CrrxXuI=,2023-04-04
urn:li:share:6947908189761724416,urn:li:organization:10043,0,0,0,1,0,0,6Jykwb6sJnBM0H49IiwhEoLnQws=,2023-04-04
urn:li:share:6962794618925035520,urn:li:organization:10043,0.3636363636,0,0,10,33,0,2sMZHqeuxCA0nQ9oiZ1R30imTO8=,2023-04-04
urn:li:share:6962788331134812160,urn:li:organization:10043,4,0,0,3,1,0,OFAFOmkHMauDlLiMgRyksJPvtLc=,2023-04-04
urn:li:share:6960237275339218944,urn:li:organization:10043,0.75,0,0,18,24,0,ZeAr1/ib4y4QtVfcdN4s0P83m0k=,2023-04-04
urn:li:share:6947906536639717376,urn:li:organization:10043,1,0,0,1,1,0,GHpOInfU9sP/zSK1G3HIz7tjkds=,2023-04-04
urn:li:share:6925413678213206017,urn:li:organization:10043,0.05215231788,5,28,30,1208,0,sAQ1h5Sh2k+ezxzozm4ky3dZkDs=,2023-04-04
urn:li:share:6987744535598571520,urn:li:organization:10043,0.03297682709,3,33,37,2244,0,H25W6RtxdTZEUTn2p+RxMlNA14c=,2023-04-04
urn:li:share:6917093666880651264,urn:li:organization:10043,0.03938730853,5,20,30,1371,0,kX+UrhNhXWYzoQP3CMC1WqhHLU0=,2023-04-04
urn:li:share:6929867746998456321,urn:li:organization:10043,0.03416856492,3,7,20,878,0,BownHNztBxFB1KO9JdQ039oGqGg=,2023-04-04
urn:li:share:6919992909429637120,urn:li:organization:10043,0.03372931693,12,60,87,4714,2,cD7Tln4Uwd3yRn2aO+UiBlqEZKM=,2023-04-04
urn:li:share:6958426408368943104,urn:li:organization:10043,2.5,0,0,10,4,0,vNS9KxHXPqcE939k87s3wKOVwoY=,2023-04-04
urn:li:share:6955539369193598976,urn:li:organization:10043,0.03812824957,1,16,27,1154,0,PLwnfMD1rl8FfilHta7/7CVt7Zs=,2023-04-04
urn:li:share:6956186425138561025,urn:li:organization:10043,0.01786941581,0,13,13,1455,0,VwrfN3wqQQPV1d9IrixUMuM1W9w=,2023-04-04
urn:li:share:6917169049000910849,urn:li:organization:10043,0.1188625927,7,563,103,5662,0,LgxY6gc/nRi8Gdha5/niQAVV9e4=,2023-04-04
urn:li:share:6935938005169836032,urn:li:organization:10043,0.04864417305,15,256,197,9662,0,ByGS+/jdsyWIPXXwNn5nWxel9LA=,2023-04-04
urn:li:share:6946069866164473856,urn:li:organization:10043,0.0379577653,1,95,46,3741,0,/BO4ZuoUq265OdDVOdjNeRxhRr8=,2023-04-04
urn:li:share:6979182739572817920,urn:li:organization:10043,0.06896551724,0,2,2,58,0,eg1LcDdez++XrVefQ7R/LFiWjCM=,2023-04-04
urn:li:share:6978684972844920832,urn:li:organization:10043,0.02596348884,3,20,41,2465,0,NSzWQneJ/Krr7bgz8XOLyt1OjAE=,2023-04-04
urn:li:share:6961290245808013312,urn:li:organization:10043,0.05383623469,7,39,122,3102,0,3Hh434yEWcSr4j1L7Nj6RKUOFPA=,2023-04-04
urn:li:share:6963876654515453952,urn:li:organization:10043,0.01435406699,0,8,10,1254,0,/muLX5go5qZYHFjk4CfEPzKbV1Q=,2023-04-04
urn:li:share:6967450622409289728,urn:li:organization:10043,0.02649842271,6,10,27,1585,0,deL0bwou0X460MHHlvsoRvu0eAs=,2023-04-04
urn:li:share:6958137023828279296,urn:li:organization:10043,0.03209109731,0,31,0,966,0,jLahMdeLdcXz6tkMmI3j2niEA90=,2023-04-04
urn:li:share:6958530325597614080,urn:li:organization:10043,0.1612709382,4,1762,376,13313,5,aYgaGMN8kPAhGFHQ73AqMOkGfpE=,2023-04-04
urn:li:share:6987843476545564672,urn:li:organization:18124695,0.06547619048,2,9,12,336,0,DTt+Z/xSfhUs+t4fzCvrDGmb/RU=,2023-04-04
urn:li:share:6922112274924986368,urn:li:organization:10043,2,0,0,4,2,0,JzJDSzD+XYv6BadRKENcoDjYLbg=,2023-04-04
urn:li:share:6922087211538493441,urn:li:organization:10043,1.466666667,0,0,7,15,0,LlpJQNi7ZfBdShKzB3A945nZiQQ=,2023-04-04
urn:li:share:6923185820514271232,urn:li:organization:10043,1.5,0,0,2,2,0,+Maa0ovRsr/1imJPJ+7YbxvgrzI=,2023-04-04
urn:li:share:6920392738441973760,urn:li:organization:10043,0.03836556457,14,44,66,3206,0,nQ+7rczT+ZW5N/BZMf6i4yPTZ08=,2023-04-04
urn:li:share:6917773106702884864,urn:li:organization:10043,0.03513281919,9,8,23,1167,2,A18K650KtnPbNle/G+JVXbiiqVg=,2023-04-04
urn:li:share:6939939451506749440,urn:li:organizationBrand:25736,0.04028648165,3,19,24,1117,1,F58JYJthRonCxNEFdj5SIKhuL1I=,2023-04-04
urn:li:share:6966468886472921091,urn:li:organization:37930,0.06461086637,4,58,23,1362,3,kgegOWDWlUZC9xLW5EYNzr3H4Pw=,2023-04-04
urn:li:share:6943215646801305600,urn:li:organizationBrand:28981048,0.05857740586,2,15,11,478,1,O0Slcx9vfWotvJTp8AV3tnp7w3s=,2023-04-04
urn:li:share:6974660364139466752,urn:li:organization:25736,0.02666666667,4,14,22,1500,0,qBDc0rsgN0MNIbMuZ1bzw2IQdD4=,2023-04-04
urn:li:share:6991081261029085184,urn:li:organizationBrand:28981048,0.05380333952,2,14,14,539,0,zl3OJg2Q9rQqeCQUyrN5yTyxLww=,2023-04-04
urn:li:share:6930879798231662593,urn:li:organization:37930,0.04174950298,0,16,5,503,0,RPKbzDxTqRRN3Bo6SjlCJndelo8=,2023-04-04
urn:li:share:7004077960303443968,urn:li:organizationBrand:28981048,0.06077348066,2,17,25,724,0,Goic7dr67g20ht0KvbLn2oVjd24=,2023-04-04
urn:li:share:7008817888891478016,urn:li:organization:28978119,0.07317073171,0,3,6,123,0,PLs8IpDdGTmHKSqbKt7A+BoGLZM=,2023-04-04
urn:li:share:7000820734201643010,urn:li:organization:28978119,0.05813953488,0,0,5,86,0,6TtCH2vpGOySh7u90pYbiTmBFDM=,2023-04-04
urn:li:share:7004429405989068800,urn:li:organization:28978119,0.05042016807,0,3,3,119,0,MqStCxM38T2a8KU+k1wLibZXo9I=,2023-04-04
urn:li:share:6988182187200196608,urn:li:organization:28978119,0.06944444444,1,5,4,144,0,rJg0DSJC+R6YnPC8+PExNcG0DmA=,2023-04-04
urn:li:share:6982671010235908097,urn:li:organization:28978119,0.08695652174,0,4,4,92,0,NKt8BX+aih8ofSnBy+zOwm1fcA8=,2023-04-04
urn:li:share:6998661367423524864,urn:li:organization:28978119,0.1111111111,1,3,9,108,0,d/exCtn0TjmmjCtkuYOLBYnjqo8=,2023-04-04
urn:li:share:6950086503028985856,urn:li:organization:28981048,0.05518169583,0,25,16,743,0,KeQZUN+70/NUEKkUCn5Q302tDzE=,2023-04-04
urn:li:share:6920340426348462080,urn:li:organization:28981048,0.08273381295,2,11,10,278,0,gpr+Bl49yjys2r9q2+QDDQc4Q7g=,2023-04-04
urn:li:share:6922152208171978752,urn:li:organization:28981048,0.09014675052,9,16,19,477,0,hE9JiAQGuVwVsSzQQzOCOvRKyyg=,2023-04-04
urn:li:share:6999376847729823744,urn:li:organization:28981048,0.07303877367,7,32,43,1109,0,0MUaYbi1PjnKuT6JdD2r25bff/A=,2023-04-04
urn:li:share:6991081261029085184,urn:li:organization:28981048,0.05380333952,2,14,14,539,0,NA7IWaf8Nh5ihTWDsg+9hciNCzc=,2023-04-04
urn:li:share:6917471425519857664,urn:li:organization:28981048,0.08184383819,5,47,35,1063,0,zNT87sJZJQHUvrDZAXOXAlU8pMI=,2023-04-04
urn:li:share:6945367330860265472,urn:li:organization:28981048,0.08056872038,5,14,15,422,0,2Sr2Z0AAiJ10IWVRqipR9MV6MRY=,2023-04-04
urn:li:share:6946084739611049984,urn:li:organization:28981048,0.0487804878,0,1,3,82,0,RMN+OzqeO8JBijEVTeCZJSwOvQA=,2023-04-04
urn:li:share:6951158305352273921,urn:li:organization:28981048,0.05423728814,0,7,9,295,0,83lgDgqEREB2LW2ZdIpCkX8pm5s=,2023-04-04
urn:li:share:6934503644667031552,urn:li:organization:28981048,0.03939393939,1,5,7,330,0,HGh4X/R1iHt/jQTQGnwGEuD/bIg=,2023-04-04
urn:li:share:6998993745757048832,urn:li:organization:28981048,0.03981264637,1,6,10,427,0,WQypIFdTJB3NPVL5Y2u6HI3qzOg=,2023-04-04
urn:li:share:6981314196634304512,urn:li:organization:28981048,0.05607476636,0,19,17,642,0,IdTN+KhSOk4LauN5gZ3uNbqZZM0=,2023-04-04
urn:li:share:6979077267767373824,urn:li:organization:28981048,0.01923076923,1,2,2,260,0,9v6qZB9WBib30WiaiX6idlPPUkA=,2023-04-04
urn:li:share:6947564570219597824,urn:li:organization:28981048,0.0663507109,0,14,14,422,0,i8RzX04KzoXACPR/2PtvuihNqVc=,2023-04-04
urn:li:share:6943215646801305600,urn:li:organization:28981048,0.05857740586,2,15,11,478,1,tMeaj+XDwtyQlPr+ICQBwZ3d4+M=,2023-04-04
urn:li:share:6935575448038883328,urn:li:organization:28981048,0.05154639175,1,8,6,291,0,ZUUYte54joRzFpKUsFbZaNszxko=,2023-04-04
urn:li:share:7004077960303443968,urn:li:organization:28981048,0.06077348066,2,17,25,724,0,ylK7/hn7d+IctqHjGDSk9oSSQJc=,2023-04-04
urn:li:share:7009155531185565696,urn:li:organization:28981048,0.04770642202,2,11,12,545,1,yvzqN0FLBZbxkks0aNlbiIoHXr0=,2023-04-04
urn:li:share:6985585125803638784,urn:li:organization:28981048,0.05670103093,2,6,14,388,0,aKYVSWt7TtoiJfwegvBCkKVwZ4I=,2023-04-04
urn:li:share:7000805576523866115,urn:li:organization:28981048,0.0391198044,1,2,14,409,0,LnNNh5MCHr0nhZX4b0V6F3PWr9w=,2023-04-04
urn:li:share:7002979962844573696,urn:li:organization:28978119,0.1078431373,3,3,5,102,0,PSSOVYA7QewFPY5JuE85F23aGAc=,2023-04-04
urn:li:share:6967858339967905793,urn:li:organization:28978119,0.02247191011,0,0,2,89,0,a4hRwKgq1N5J8ohW04psjFJ+eHI=,2023-04-04
urn:li:share:6919253054185684992,urn:li:organization:28981048,0.07079646018,1,9,14,339,0,tzX4jCIn+k2Mid7jVolgeiHy9LA=,2023-04-04
urn:li:share:6978337254716952576,urn:li:organization:28981048,0.03563474388,0,5,11,449,0,d6NiusR38Ty0SU8d1Mc5qxaZMNM=,2023-04-04
urn:li:share:6958103927980527616,urn:li:organization:28981048,0.08145580589,4,13,29,577,1,A+rYIMofUEKoK9LwQrAX7EATWZA=,2023-04-04
urn:li:share:6920732988380971008,urn:li:organizationBrand:25736,0.04407294833,4,14,11,658,0,moIHaOyZo5crAahqe5R5IHFMhbg=,2023-04-04
urn:li:share:6951127881586536448,urn:li:organization:10043,0.04819277108,0,4,4,166,0,qwfJqwqZDD8HFccSz+M4sHn9j+k=,2023-04-04
urn:li:share:6974282904331853824,urn:li:organization:10043,0.3050847458,15,6,32,177,2,VOm79goGEOd1byghxvFXZMMUH40=,2023-04-04
urn:li:share:6937791170928353280,urn:li:organization:10043,0.1722538885,10,1543,228,10351,0,iQhSgHHMjLINz+yA+BxiEU7mRaE=,2023-04-04
urn:li:share:6968190516345679872,urn:li:organization:10043,0.02896935933,2,25,26,1795,0,3+9fzEIut3AZmc4o38M86cHcNd4=,2023-04-04
urn:li:share:6985207977846734848,urn:li:organization:10043,0.01648085313,3,14,17,2063,0,jfdSX5x6k5P7wmGqFIBDP6bRkvQ=,2023-04-04
